metric,score,evaluation_model,reason,error
Contextual Recall,0.0,Llama-3 70B,"The score is 0.00 because there is no matching information in the retrieval context, which is empty, to support any sentence in the expected output, including sentence 1, which discusses Engineering Change Proposals and the HCCS EG, none of which are mentioned in the retrieval context.",
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the retrieval context perfectly aligns with the expected output, providing a precise match with the 1st node in the retrieval context, which mirrors the same requirement for the Contractor to quantify benefits of proposed changes for performance indicators support.",
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the sentence perfectly matches the information provided in the 2nd node of the retrieval context, ensuring a flawless contextual recall.",
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the output perfectly matches the 2nd node in the retrieval context, ensuring a seamless connection between the two.",
Contextual Recall,0.0,Llama-3 70B,"The score is 0.00 because the retrieval context did not provide any relevant information to support the expected output sentence, resulting in a complete mismatch.",
Contextual Recall,0.0,Llama-3 70B,The score is 0.00 because the term ,
Contextual Recall,0.0,Llama-3 70B,"The score is 0.00 because there are no retrieval contexts to attribute the sentence to, resulting in no matching nodes in retrieval context to support the expected output EWR.",
Contextual Recall,0.0,Llama-3 70B,"The score is 0.00 because there are no nodes in the retrieval context to attribute the entire expected output to, resulting in no matching information found.",
Contextual Recall,0.0,Llama-3 70B,The score is 0.00 because there is no relevant information in the retrieval context to attribute the sentence ,
Contextual Recall,1.0,Llama-3 70B,The score is 1.00 because the expected output ,
Contextual Recall,1.0,Llama-3 70B,The score is 1.00 because the retrieval context,
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the entire expected output is perfectly matched with the 1st node in the retrieval context, providing a complete and accurate list of government furnished items.",
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the entire retrieval context perfectly aligns with the expected output, providing a complete and accurate description of HCCS EG",
Contextual Recall,1.0,Llama-3 70B,The score is 1.00 because the node in retrieval context perfectly matches the expected output ,
Contextual Recall,0.0,Llama-3 70B,"The score is 0.00 because there is no matching context found to support any sentence in the expected output, resulting in a complete mismatch between the two.",
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the expected output sentence is a direct match with the 1st node in the retrieval context, ensuring perfect contextual recall.",
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the retrieval context perfectly matches the expected output, with the first node in the retrieval context being ",
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the expected output is almost identical to a sentence in the 2nd node in the retrieval context, ensuring a perfect match.",
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the output perfectly matches the information provided in the 2nd node in the retrieval context, demonstrating a precise recall of the Software Requirements Specification for KeePass Password Safe.",
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the output matches the functional requirement mentioned in the 3rd node in the retrieval context, which explicitly states ",
Contextual Recall,0.0,Llama-3 70B,The score is 0.00 because the sentence ,
Contextual Recall,0.0,Llama-3 70B,"The score is 0.00 because there is no matching node in the retrieval context for the entire expected output sentence, specifically sentence 1.",
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the expected output perfectly matches the information provided in the 1st node in the retrieval context, specifically mentioning the year 2003, which is January 2003 in the sentence, resulting in a perfect contextual recall score.",
Contextual Recall,0.0,Llama-3 70B,The score is 0.00 because the expected output ,
Contextual Recall,0.0,Llama-3 70B,"The score is 0.00 because the expected output sentence does not appear in the retrieval context at all, hence no node in retrieval context can be attributed to it.",
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the entire sentence in the expected output is identical to the 8th node in the retrieval context, indicating a perfect match.",
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the expected output is fully supported by the 1st node in the retrieval context, which mentions redundant functional paths, contingency operating modes, temporary safe modes, or survival mode, ensuring a perfect match.",
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the sentence in the expected output perfectly matches the information found in node 115 in the retrieval context, which mentions reaction wheels for attitude control, resulting in a perfect match.",
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the retrieval context perfectly matches the expected output, with the Navigation node in retrieval context explicitly mentioning navigation authorities and spacecraft trajectory control, which aligns with the expected output",
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the expected output perfectly matches the 5th node in the retrieval context, ensuring a flawless alignment between the two.",
Contextual Recall,1.0,Llama-3 70B,The score is 1.00 because the expected output ,
Contextual Recall,1.0,Llama-3 70B,"The score is 1.00 because the expected output is directly attributed to the 1st node in the retrieval context, providing a perfect match with the context of Figure 4.2.4-3 Equivalent 1 MeV I SC e • fluences for silicon solar cells....",
